data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-01-01 05:42:41.097663;1146;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Richard Short;masculino;dinheiro
2026-01-01 11:06:53.174949;1147;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Oliver Bennett;masculino;dinheiro
2026-01-01 11:14:52.277563;1148;São Paulo;Lucas Pereira;Smartwatch Garmin;Charles Milbourn;masculino;boleto
2026-01-01 12:07:28.300689;1149;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Suzette Allen;feminino;boleto
2026-01-01 13:15:20.990029;1150;Florianópolis;Tiago Lima;Fone de Ouvido Sony;John Robins;masculino;pix
2026-01-01 13:25:11.973122;1151;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Treva Brown;feminino;boleto
2026-01-01 14:41:52.560954;1152;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Frank Chin;masculino;pix
2026-01-01 16:31:12.901383;1153;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Paul Boyd;masculino;pix
2026-01-02 06:52:53.463898;1154;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Hazel Hitzeman;feminino;dinheiro
2026-01-02 06:58:10.896370;1155;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Grace Rich;feminino;dinheiro
2026-01-02 07:14:56.106040;1156;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Richard Smith;masculino;dinheiro
2026-01-02 11:59:43.274638;1157;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Rhonda Moran;feminino;pix
2026-01-02 12:04:55.255320;1158;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Edward Delaney;masculino;dinheiro
2026-01-02 14:55:55.607558;1159;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Carolina Blackner;feminino;boleto
2026-01-03 11:41:11.932460;1160;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Ronda Frierson;feminino;dinheiro
2026-01-03 15:28:19.188978;1161;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Heather Hourigan;feminino;dinheiro
2026-01-04 07:59:11.634945;1162;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Shirley Haggard;feminino;dinheiro
2026-01-04 09:18:41.211867;1163;São Paulo;Ana Oliveira;Smartwatch Garmin;Debbie Weber;feminino;dinheiro
2026-01-04 14:02:56.385577;1164;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Keith Adolphson;masculino;cartão de crédito
2026-01-04 15:19:08.524332;1165;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Robert Bullock;masculino;cartão de crédito
2026-01-05 07:02:50.946868;1166;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Dale Berg;masculino;dinheiro
2026-01-05 11:06:18.155249;1167;São Paulo;Ana Oliveira;Smartwatch Garmin;Robin Shepherd;feminino;dinheiro
2026-01-05 14:16:09.657164;1168;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Lawanda Graves;feminino;cartão de crédito
2026-01-05 15:16:12.913395;1169;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Margaret Eller;feminino;cartão de crédito
2026-01-05 16:06:34.810744;1170;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Adelaide Smith;feminino;boleto
2026-01-06 07:15:41.151196;1171;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Mae Sanders;feminino;cartão de crédito
2026-01-06 07:53:19.499866;1172;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Raymond Boyd;masculino;boleto
2026-01-06 10:33:11.518774;1173;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Brian Honeycutt;masculino;cartão de crédito
2026-01-06 12:18:47.533629;1174;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jeanette Bailey;feminino;boleto
2026-01-06 12:37:52.614531;1175;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Kenneth Collier;masculino;dinheiro
2026-01-07 06:34:07.928034;1176;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Mike Cohen;masculino;pix
2026-01-07 07:51:07.235127;1177;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Yolanda Rivers;feminino;pix
2026-01-07 11:21:11.957545;1178;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Andria Harris;feminino;boleto
2026-01-07 12:14:10.436580;1179;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Kevin Dubill;masculino;pix
2026-01-07 12:14:53.342590;1180;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Latoya Foote;feminino;dinheiro
2026-01-08 08:48:14.569843;1181;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Edward Christopher;masculino;dinheiro
2026-01-08 09:45:20.436112;1182;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Robert Carter;masculino;cartão de crédito
2026-01-08 13:36:08.094800;1183;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Maria Bailey;feminino;pix
2026-01-09 07:43:54.616969;1184;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Amanda Batts;feminino;boleto
2026-01-09 08:09:56.559354;1185;São Paulo;Lucas Pereira;Tablet Apple Ipad;David Morgan;masculino;pix
2026-01-10 07:31:50.094059;1186;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Lamont Evans;masculino;boleto
2026-01-10 12:05:53.525336;1187;São Paulo;Ana Oliveira;Smartwatch Garmin;Shirley Sefcovic;feminino;boleto
2026-01-10 15:52:28.557688;1188;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Brenda Mcbride;feminino;pix
2026-01-11 08:08:08.332745;1189;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Anthony Volante;masculino;boleto
2026-01-11 09:47:10.686264;1190;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Patrick Ferrell;masculino;pix
2026-01-11 12:13:18.114283;1191;Florianópolis;Tiago Lima;Smartwatch Garmin;Adam Ashby;masculino;pix
2026-01-11 13:55:43.707997;1192;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Margaret Niedringhaus;feminino;cartão de crédito
2026-01-11 15:50:52.740973;1193;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Suzanne Dove;feminino;boleto
2026-01-12 06:25:38.397330;1194;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Anna Palomo;feminino;pix
2026-01-12 07:27:53.355674;1195;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Mary Sellers;feminino;dinheiro
2026-01-12 10:24:53.141286;1196;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Gary Mcilwain;masculino;dinheiro
2026-01-12 11:29:08.326744;1197;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Robert Colucci;masculino;pix
2026-01-12 12:50:25.785341;1198;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Andrew Johns;masculino;cartão de crédito
2026-01-12 13:24:23.238801;1199;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Virginia Miniard;feminino;dinheiro
2026-01-12 16:17:10.029741;1200;São Paulo;Ana Oliveira;Smartwatch Garmin;Robert Swanson;masculino;cartão de crédito
2026-01-13 08:28:14.548810;1201;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Eric Vidrio;masculino;boleto
2026-01-13 08:58:54.799503;1202;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Shirley Cuevas;feminino;pix
2026-01-13 12:49:52.353648;1203;Florianópolis;Gabriela Santos;Smartwatch Garmin;Allison Myers;feminino;pix
2026-01-13 13:01:50.191853;1204;São Paulo;Ana Oliveira;Smartwatch Garmin;Kyle Jenkins;masculino;pix
2026-01-13 14:18:44.583924;1205;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Karina Kennedy;feminino;pix
2026-01-13 14:20:10.614266;1206;Florianópolis;Tiago Lima;Smartwatch Garmin;Anthony Rogers;masculino;pix
2026-01-13 14:30:07.484176;1207;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Christopher Baumann;masculino;cartão de crédito
2026-01-13 15:23:20.256284;1208;Belo Horizonte;Carlos Silva;Smartwatch Garmin;John Kluesner;masculino;cartão de crédito
2026-01-13 16:37:50.644007;1209;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Ronald Bunnell;masculino;boleto
2026-01-14 07:45:50.498305;1210;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Delois Jarvis;feminino;boleto
2026-01-14 09:32:32.611461;1211;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Joel Hargis;masculino;dinheiro
2026-01-14 12:02:50.266710;1212;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Lucinda Wright;feminino;dinheiro
2026-01-15 05:44:52.041996;1213;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Donald Funk;masculino;cartão de crédito
2026-01-15 08:27:11.758470;1214;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Jason Kimball;masculino;dinheiro
2026-01-15 12:35:52.145234;1215;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Trudy Laravie;feminino;dinheiro
2026-01-15 13:02:53.595718;1216;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Jennifer Wallace;feminino;dinheiro
2026-01-15 13:20:19.769834;1217;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Catherine Thomas;feminino;boleto
2026-01-15 13:37:31.214041;1218;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Betty Susana;feminino;boleto
2026-01-15 15:51:34.807743;1219;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Danny Barron;masculino;dinheiro
2026-01-15 16:01:50.549853;1220;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Peter Rodriguez;masculino;boleto
2026-01-16 08:21:12.098319;1221;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Mark Martin;masculino;boleto
2026-01-16 08:30:53.175949;1222;Florianópolis;Tiago Lima;Tablet Apple Ipad;Daniel Lewis;masculino;boleto
2026-01-16 09:24:16.729832;1223;São Paulo;Ana Oliveira;Tablet Apple Ipad;Susan White;feminino;dinheiro
2026-01-16 10:37:56.108039;1224;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Katherine Knaebel;feminino;boleto
2026-01-16 12:38:51.030596;1225;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Daniel Skeen;masculino;boleto
2026-01-16 12:47:52.744978;1226;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Carol Palmore;feminino;cartão de crédito
2026-01-16 15:18:13.843659;1227;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Earl Barnes;masculino;pix
2026-01-17 05:42:24.348084;1228;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Steven Ochoa;masculino;cartão de crédito
2026-01-17 07:43:14.066369;1229;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Teresa Carter;feminino;boleto
2026-01-17 07:48:10.301616;1230;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;William Andrews;masculino;pix
2026-01-17 08:55:28.114484;1231;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Mason Guy;masculino;dinheiro
2026-01-17 13:37:07.810939;1232;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Aubrey Gallagher;feminino;dinheiro
2026-01-17 14:30:07.566326;1233;São Paulo;Ana Oliveira;Tablet Apple Ipad;George Huie;masculino;boleto
2026-01-17 14:45:50.873070;1234;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Philip Stepro;masculino;cartão de crédito
2026-01-18 06:13:06.738286;1235;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;David Hurst;masculino;pix
2026-01-18 08:44:16.235139;1236;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Yvonne Rockwood;feminino;boleto
2026-01-18 09:16:52.791475;1237;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Justin Hopkins;masculino;dinheiro
2026-01-18 09:44:54.630974;1238;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Dorothea Strong;feminino;pix
2026-01-18 13:56:54.217500;1239;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Beverly Johnson;feminino;boleto
2026-01-18 14:20:47.833918;1240;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Carla Polczynski;feminino;pix
2026-01-18 14:47:10.022741;1241;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Ruby Rahman;feminino;cartão de crédito
2026-01-18 14:56:44.970856;1242;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Aaron Dixon;masculino;boleto
2026-01-18 15:04:06.938095;1243;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Mattie Ernest;feminino;pix
2026-01-18 15:08:15.572476;1244;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Isreal Lotthammer;masculino;cartão de crédito
2026-01-18 16:23:09.429855;1245;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Louis Mcghee;masculino;cartão de crédito
2026-01-19 06:21:53.674847;1246;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Kelly Ragland;masculino;cartão de crédito
2026-01-19 06:39:43.390884;1247;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Travis James;masculino;boleto
2026-01-19 09:17:31.210039;1248;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Patricia Talley;feminino;cartão de crédito
2026-01-19 10:05:28.219622;1249;Florianópolis;Tiago Lima;Tablet Apple Ipad;Jovita Bundy;feminino;dinheiro
2026-01-19 11:58:36.758457;1250;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Whitney Brockhaus;feminino;boleto
2026-01-19 12:19:12.073231;1251;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Bruce Lyons;masculino;dinheiro
2026-01-19 15:59:51.773002;1252;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Paul Schultz;masculino;dinheiro
2026-01-20 08:57:06.736280;1253;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Kristin Mccann;feminino;pix
2026-01-20 15:12:24.804946;1254;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Tina Odell;feminino;pix
2026-01-20 16:20:09.935482;1255;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Gloria Jenkins;feminino;pix
2026-01-21 08:39:09.583850;1256;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Samuel Lewis;masculino;cartão de crédito
2026-01-21 10:06:07.304272;1257;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Harold Lighthill;masculino;pix
2026-01-21 12:42:07.435646;1258;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Marcia Weaver;feminino;boleto
2026-01-21 13:58:09.843961;1259;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Norma Asberry;feminino;boleto
2026-01-22 10:06:53.048767;1260;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Leslie Mcmenamy;masculino;dinheiro
2026-01-22 11:39:07.726090;1261;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Daniel Coonrod;masculino;boleto
2026-01-22 12:27:49.112841;1262;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Richard Barnes;masculino;boleto
2026-01-22 12:32:10.434579;1263;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Christopher Richter;masculino;cartão de crédito
2026-01-22 13:35:55.152142;1264;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Ralph Phifer;masculino;cartão de crédito
2026-01-22 14:49:20.459254;1265;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Ray Walton;masculino;cartão de crédito
2026-01-22 15:08:47.096732;1266;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Gwen Spruill;feminino;pix
2026-01-22 16:14:06.727278;1267;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Jimmy Murray;masculino;dinheiro
2026-01-23 11:16:51.948218;1268;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Ronald Santos;masculino;pix
2026-01-23 13:26:28.119484;1269;São Paulo;Ana Oliveira;Fone de Ouvido Sony;James Norden;masculino;boleto
2026-01-24 06:21:10.887369;1270;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Rebekah Parker;feminino;pix
2026-01-24 07:49:06.734281;1271;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Andra Williams;feminino;cartão de crédito
2026-01-24 09:21:14.538809;1272;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Charles Bell;masculino;boleto
2026-01-24 10:12:40.568416;1273;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jeffrey Hamson;masculino;dinheiro
2026-01-24 12:19:48.337948;1274;São Paulo;Ana Oliveira;Smartwatch Garmin;Joseph Gloor;masculino;boleto
2026-01-24 12:25:19.484866;1275;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jamie Jackson;masculino;cartão de crédito
2026-01-24 14:16:55.792739;1276;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jesse Gordon;masculino;pix
2026-01-24 14:37:14.633969;1277;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Brandon Ramon;masculino;dinheiro
2026-01-25 05:45:52.752062;1278;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Michael Ruis;masculino;boleto
2026-01-25 06:25:25.788877;1279;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Brian Hatley;masculino;pix
2026-01-25 07:55:24.218892;1280;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Paul Meyer;masculino;dinheiro
2026-01-25 11:10:08.956835;1281;Florianópolis;Gabriela Santos;Smartwatch Garmin;Douglas Caldwell;masculino;cartão de crédito
2026-01-25 14:21:08.428412;1282;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Timothy Highley;masculino;pix
2026-01-26 10:04:19.399339;1283;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Michelle Copper;feminino;dinheiro
2026-01-26 12:13:50.267699;1284;São Paulo;Ana Oliveira;Smartwatch Garmin;John Dunham;masculino;boleto
2026-01-26 14:45:08.768381;1285;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Juanita Martin;feminino;dinheiro
2026-01-27 06:16:11.073050;1286;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;John Albertson;masculino;cartão de crédito
2026-01-27 09:06:52.106263;1287;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Inez Breitenstein;feminino;boleto
2026-01-27 12:09:12.957384;1288;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jamison Kline;masculino;dinheiro
2026-01-27 13:19:27.604082;1289;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Martha Ingle;feminino;boleto
2026-01-27 14:00:55.694735;1290;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Rebecca Blevins;feminino;pix
2026-01-28 07:02:50.257697;1291;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;June Chancellor;feminino;pix
2026-01-28 12:18:08.650664;1292;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Annette Barcus;feminino;pix
2026-01-28 14:03:50.062520;1293;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Eunice Buttry;feminino;pix
2026-01-28 14:51:20.656450;1294;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Sam Williams;masculino;dinheiro
2026-01-28 16:16:07.935032;1295;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;George Brown;masculino;cartão de crédito
2026-01-29 08:12:08.243926;1296;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Toni Mcgee;feminino;boleto
2026-01-29 08:48:11.405112;1297;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lucille Ridgeway;feminino;cartão de crédito
2026-01-29 12:44:32.757856;1298;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Raul Mckinney;masculino;boleto
2026-01-29 13:40:13.118986;1299;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Quentin Snell;masculino;dinheiro
2026-01-29 16:12:44.013694;1300;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Nancy Hirtz;feminino;cartão de crédito
2026-01-30 08:13:53.520846;1301;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Betty Horton;feminino;cartão de crédito
2026-01-30 08:51:09.949012;1302;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Ann Boyce;feminino;cartão de crédito
2026-01-30 10:29:21.600531;1303;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Foster Puleo;masculino;cartão de crédito
2026-01-30 10:55:50.948875;1304;Florianópolis;Gabriela Santos;Smartwatch Garmin;Jimmie Smith;masculino;cartão de crédito
2026-01-30 12:46:08.167892;1305;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Elvin Roswick;masculino;boleto
2026-01-31 07:29:41.294008;1306;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Lula Mcintosh;feminino;cartão de crédito
2026-01-31 08:15:10.968354;1307;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Yvette Becker;feminino;boleto
2026-01-31 09:24:08.945840;1308;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Shaun Kelly;masculino;dinheiro
2026-01-31 10:39:18.167380;1309;Florianópolis;Tiago Lima;Smartwatch Garmin;Lenita Rhodes;feminino;dinheiro
2026-01-31 11:49:38.556858;1310;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Toni Durden;feminino;dinheiro
2026-02-01 06:10:09.190521;1311;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Marilyn Clarke;feminino;cartão de crédito
2026-02-01 07:22:08.942863;1312;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Rudolph Dillard;masculino;cartão de crédito
2026-02-01 13:36:10.683266;1313;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Nicholas Wakefield;masculino;pix
2026-02-02 05:51:53.345634;1314;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Lyle Vance;masculino;pix
2026-02-02 06:52:17.532126;1315;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Reba Harris;feminino;pix
2026-02-02 09:33:52.774243;1316;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Charles Jones;masculino;pix
2026-02-02 09:41:39.308271;1317;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Douglas Tolbert;masculino;cartão de crédito
2026-02-02 13:08:47.167883;1318;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Douglas Moore;masculino;dinheiro
2026-02-02 15:16:13.839661;1319;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Larry Hopper;masculino;cartão de crédito
2026-02-03 07:57:13.546835;1320;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Margaret Guereca;feminino;cartão de crédito
2026-02-03 12:26:10.626301;1321;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Charles Boyd;masculino;cartão de crédito
2026-02-04 06:31:30.731784;1322;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Jasper Wells;masculino;dinheiro
2026-02-04 06:43:20.983498;1323;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Andrew Evans;masculino;dinheiro
2026-02-04 07:07:09.919480;1324;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Sophia James;feminino;boleto
2026-02-04 08:56:33.472874;1325;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Louis Medlock;masculino;cartão de crédito
2026-02-04 12:10:56.952173;1326;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Dale Craig;masculino;pix
2026-02-04 12:33:56.247169;1327;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Katrina Rocha;feminino;boleto
